temperature,rainfall,humidity
38.08,134.84,91.53
26.94,72.5,34.5
39.83,0.43,56.7
20.12,167.99,67.04
15.91,177.2,61.12
21.13,291.61,86.42
25.21,108.44,38.52
30.32,118.24,50.19
33.45,60.54,83.37
42.32,21.16,62.25
30.3,231.84,52.17
30.04,74.9,22.36
16.51,182.67,80.27
16.05,206.33,97.77
31.53,141.37,69.62
28.15,262.91,88.52
40.18,133.14,61.35
19.82,85.47,38.53
15.75,268.8,21.16
28.47,258.47,72.27
22.12,49.21,59.45
16.49,7.79,82.57
36.74,27.0,75.57
18.35,85.96,99.04
33.25,291.68,60.83
23.43,167.55,54.17
20.2,111.98,42.94
26.39,266.61,58.15
39.04,135.94,89.83
26.76,94.57,23.4
37.52,282.37,98.23
18.76,254.86,99.46
38.18,253.1,67.83
22.11,153.69,46.52
35.32,236.83,37.84
31.97,53.81,42.12
42.87,171.97,24.01
26.62,295.15,58.01
16.98,87.29,24.59
15.57,238.31,77.48
39.81,147.14,49.75
30.74,11.94,35.95
38.26,228.91,63.59
22.03,50.57,97.9
25.35,189.44,75.61
15.9,25.7,59.34
43.84,284.06,82.15
35.04,87.52,79.0
43.0,67.94,91.34
22.96,38.74,36.37
33.34,283.8,88.71
35.35,213.57,44.08
24.53,222.5,95.28
40.44,149.82,42.49
43.41,142.42,94.15
41.55,33.01,97.1
37.17,167.95,31.64
23.32,74.07,97.96
23.45,293.14,26.86
43.9,238.97,37.49
15.31,123.9,55.53
36.48,45.4,99.49
36.19,235.6,59.09
33.68,36.62,64.03
44.7,56.8,75.55
24.36,63.46,97.46
25.2,167.07,82.67
17.37,236.12,37.93
28.28,94.29,44.24
22.83,25.4,27.81
25.3,139.36,71.56
40.04,224.43,34.46
43.06,66.5,40.59
20.57,65.98,91.05
26.18,284.17,46.14
42.86,286.25,65.33
16.85,297.14,51.81
17.77,242.3,25.92
19.88,56.46,49.03
32.86,63.59,52.65
19.51,102.07,91.66
44.04,95.44,45.96
28.4,286.96,50.34
30.05,236.72,82.63
22.4,217.2,80.72
29.13,55.79,83.86
34.86,272.86,96.3
37.54,248.36,83.64
37.62,49.09,52.61
32.34,261.35,85.72
42.13,81.67,60.69
39.52,24.26,42.22
37.71,197.05,44.23
16.67,196.14,37.91
15.21,28.48,31.6
21.37,95.66,34.76
34.91,297.84,25.05
27.34,203.53,91.08
27.07,219.02,94.48
41.54,63.88,66.94
41.87,23.63,87.24
42.28,83.07,34.69
24.42,74.67,92.13
35.73,70.36,60.51
23.15,57.83,25.37
20.72,172.43,31.31
20.54,98.43,44.72
25.26,246.1,23.48
27.9,55.18,44.74
39.93,139.39,24.79
18.6,4.1,38.88
37.05,144.5,41.25
30.94,16.75,99.55
23.64,293.32,38.84
29.78,237.18,39.13
24.0,147.03,74.94
32.88,25.98,88.75
28.02,177.73,50.96
19.93,227.63,90.05
18.5,57.22,47.21
31.4,170.46,35.76
42.07,244.26,46.37
25.32,230.47,68.75
36.99,240.9,49.37
34.76,263.8,73.83
42.95,281.3,38.95
39.63,121.66,76.08
32.0,170.63,47.8
34.71,237.2,56.47
41.95,209.14,64.62
26.99,298.66,74.9
24.8,4.1,39.1
15.32,106.54,86.88
39.8,84.31,77.75
39.03,78.69,38.73
18.13,66.76,98.0
32.31,212.74,73.18
28.92,25.43,56.19
18.56,222.48,32.6
44.42,208.03,62.66
21.44,75.24,33.18
17.02,75.85,54.36
32.85,188.66,52.7
37.17,228.65,77.6
15.97,262.95,35.39
34.76,255.64,85.75
30.97,289.46,46.09
18.1,174.42,55.52
20.18,272.6,81.79
32.04,242.55,70.03
23.89,268.4,44.64
43.15,3.49,50.9
39.56,289.77,44.46
44.51,142.06,67.58
22.79,239.45,46.61
44.09,38.16,78.06
27.94,118.78,66.38
25.43,81.44,31.66
16.51,87.5,44.82
16.58,36.98,37.72
35.76,241.73,51.23
28.74,2.77,61.28
21.8,93.75,60.54
33.42,52.32,80.36
22.59,176.71,35.13
32.33,76.28,95.72
25.78,77.7,47.43
39.71,146.5,44.02
39.62,195.81,74.81
29.32,36.39,84.44
25.52,52.65,50.28
25.88,74.15,79.75
39.17,292.12,90.7
24.85,119.15,81.34
21.27,179.7,22.74
17.54,72.46,86.19
29.0,147.14,81.96
29.46,22.24,73.54
40.23,10.42,80.8
21.64,140.62,98.35
26.43,119.6,54.49
39.25,41.06,25.38
39.71,206.28,56.87
26.54,297.87,23.71
28.77,118.69,43.54
24.1,187.37,66.95
42.98,288.89,44.77
18.56,249.46,74.83
43.01,139.07,85.76
35.52,221.25,53.64
30.95,38.44,92.01
15.98,153.63,26.39
29.27,83.72,87.21
27.23,48.35,86.29
19.84,127.88,45.76
34.69,39.3,43.9
44.13,209.7,44.41
31.87,136.87,84.91
36.44,159.34,86.53
17.05,43.91,46.38
27.53,41.93,67.41
18.49,175.02,31.11
33.38,295.5,57.5
43.15,28.88,99.9
34.85,85.72,32.71
17.3,260.84,95.81
25.64,21.68,85.94
31.52,262.77,97.78
27.1,157.29,34.37
40.01,122.48,37.08
39.44,92.9,21.35
33.35,89.14,77.98
26.2,91.74,71.53
22.66,265.44,34.25
18.18,217.14,83.29
25.65,200.92,43.94
27.4,239.62,30.8
35.27,77.13,53.81
34.74,185.41,27.28
17.1,138.02,41.06
26.86,234.73,49.71
20.45,92.78,88.15
19.7,192.95,83.4
39.82,264.66,55.42
16.26,120.65,77.97
27.58,19.99,65.49
20.05,154.82,47.27
41.38,103.79,78.07
31.71,201.67,74.68
21.94,285.31,69.53
30.07,145.68,69.44
36.94,139.86,74.64
43.74,196.38,50.76
21.61,31.05,89.53
41.59,76.05,32.98
43.03,275.69,90.71
42.49,200.98,47.38
34.06,4.03,30.0
33.89,61.39,68.0
27.1,204.85,50.08
37.57,229.32,85.24
30.94,251.96,54.46
35.32,87.65,73.49
27.85,279.31,44.66
36.94,165.88,36.76
39.73,208.96,51.04
19.39,179.02,68.54
39.99,36.82,72.56
31.21,288.93,66.26
40.34,36.86,99.04
27.94,76.46,75.29
26.37,244.09,94.52
42.45,185.58,29.43
22.54,251.44,24.91
40.33,154.72,44.88
29.52,113.1,30.93
30.42,276.55,62.07
24.25,10.88,61.52
32.19,256.84,66.0
24.76,69.25,79.62
16.18,254.62,97.71
23.16,41.76,90.26
15.19,174.07,29.47
44.35,266.43,47.08
43.97,142.06,40.47
26.85,223.97,34.15
36.85,241.4,63.58
25.37,220.95,64.26
35.13,277.6,38.18
39.16,134.05,76.95
43.4,51.94,78.63
27.01,14.34,21.68
38.5,73.94,51.66
22.98,42.96,91.21
44.71,167.38,61.63
15.77,55.48,47.81
33.11,11.68,40.29
34.79,10.8,39.47
35.64,249.47,27.98
18.61,177.43,85.38
43.16,107.43,26.93
20.44,268.27,43.38
33.68,21.06,23.65
21.68,294.1,82.51
24.22,184.89,23.14
31.39,55.04,44.66
27.52,203.72,65.86
19.81,229.01,52.76
20.13,128.8,42.58
27.54,258.49,42.02
37.72,45.22,83.82
41.94,83.65,97.92
17.52,28.05,47.84
26.79,63.26,23.13
18.01,71.62,22.93
15.5,275.29,80.74
34.85,23.43,64.19
33.07,128.22,82.69
19.89,159.72,75.8
22.01,269.61,92.6
15.71,299.31,90.87
40.05,226.02,83.07
44.24,291.24,58.02
19.06,236.13,44.65
21.94,288.96,60.56
41.05,212.18,60.17
42.79,23.93,68.82
27.59,120.58,34.89
16.52,193.98,72.45
16.18,105.22,56.53
32.22,82.02,69.62
26.79,173.22,39.17
15.86,280.05,54.75
32.5,10.49,36.82
15.34,230.77,90.02
38.62,216.82,59.04
24.19,289.19,38.0
16.21,279.21,23.3
32.65,228.67,74.06
26.93,156.12,37.17
44.21,61.28,99.17
31.33,163.57,62.7
23.26,229.61,43.12
36.28,268.7,72.61
23.14,236.91,42.02
42.13,58.58,85.62
26.24,179.91,44.66
31.5,99.65,99.06
16.52,2.76,68.41
27.78,60.07,87.55
39.97,33.97,25.83
39.17,252.82,47.86
21.73,77.55,79.0
21.78,85.41,72.4
39.52,287.98,35.54
42.91,113.73,48.5
17.86,2.88,41.08
28.5,85.15,69.07
25.12,35.79,47.57
41.12,30.84,44.72
17.51,23.25,36.59
21.33,177.98,52.72
37.57,56.8,35.64
16.54,108.37,97.01
29.78,258.61,32.36
28.26,127.3,93.06
25.03,274.71,54.28
26.84,149.38,50.23
30.9,119.65,38.51
19.84,225.12,70.86
32.16,21.95,74.84
39.16,26.84,57.41
37.8,195.59,24.46
19.62,146.08,93.48
19.48,237.12,98.43
23.05,274.88,54.48
25.83,116.51,69.09
27.25,178.92,56.02
35.39,150.21,45.75
16.7,294.48,26.19
16.04,249.33,56.49
26.76,273.52,85.47
35.91,76.3,21.36
20.8,231.76,66.57
34.25,79.64,90.46
22.79,62.62,37.4
41.58,283.28,34.66
41.87,5.79,81.78
23.92,289.62,40.41
21.9,44.78,35.36
27.34,245.83,50.24
22.22,82.78,51.4
35.17,105.21,89.93
39.78,65.03,69.48
35.19,175.65,52.48
39.73,104.43,62.75
26.91,197.22,96.32
19.69,4.69,29.06
37.14,19.31,36.62
25.81,29.9,97.0
35.14,125.7,96.59
23.12,244.44,34.17
17.44,266.45,31.61
44.78,73.44,53.69
19.69,172.31,23.98
44.65,230.51,72.39
44.32,86.65,26.2
38.81,122.7,24.64
34.78,157.19,58.81
32.33,40.46,96.62
40.98,7.79,54.14
23.68,45.84,48.52
29.03,188.06,99.84
33.58,22.09,62.56
27.34,56.91,50.02
27.82,101.36,50.87
24.91,23.36,35.6
31.93,57.51,60.98
40.52,273.38,55.11
21.05,5.79,41.66
43.03,196.03,32.84
35.67,115.32,44.9
39.7,201.79,60.69
31.69,176.61,24.67
38.39,67.05,32.3
15.49,254.16,95.81
39.55,147.58,63.43
16.2,246.76,25.08
41.7,121.8,75.45
44.76,295.41,24.94
23.82,231.15,79.11
21.31,289.79,80.0
37.96,154.3,72.09
22.59,142.11,78.58
40.97,226.64,27.04
18.09,264.09,78.14
18.78,289.24,30.94
44.37,97.37,47.16
35.22,239.61,95.42
40.41,63.19,60.23
24.73,163.67,97.39
35.29,53.95,27.11
32.83,104.22,58.2
33.09,279.41,24.99
35.48,43.83,70.42
32.26,189.72,26.3
27.87,177.89,34.03
23.28,36.22,40.71
38.06,97.79,79.9
21.79,168.89,33.12
35.77,56.15,87.73
22.0,240.19,30.55
33.76,291.65,22.82
37.41,64.43,51.6
21.56,56.07,98.36
16.8,136.48,28.83
18.93,224.33,28.14
33.18,84.48,80.09
40.48,5.96,44.97
16.35,162.37,77.38
37.02,286.98,36.0
25.24,117.38,56.81
29.36,126.04,41.22
42.87,290.67,56.12
24.96,208.38,81.53
28.96,215.75,80.96
15.41,168.81,61.26
17.45,292.38,94.27
22.76,206.66,41.1
15.84,268.51,39.22
33.94,209.81,69.1
27.79,220.53,69.7
31.44,87.12,23.72
20.24,91.04,68.62
23.88,234.9,49.95
34.91,89.01,79.8
43.96,168.83,84.65
16.51,74.81,64.17
41.71,245.1,20.14
32.31,33.15,70.91
31.92,248.83,79.91
30.01,180.82,39.92
17.08,56.07,57.17
17.7,162.61,97.26
33.03,84.75,43.85
25.23,97.04,37.85
42.52,105.46,36.87
27.2,19.0,64.7
19.3,295.79,95.98
36.44,9.46,68.7
23.8,198.75,44.27
30.76,111.37,71.09
35.93,193.8,69.99
42.01,106.87,67.75
38.77,202.13,32.75
35.29,218.77,70.77
35.39,207.17,54.41
43.38,34.19,21.49
23.87,197.07,63.18
15.03,84.0,99.14
23.16,8.64,47.98
21.54,124.45,97.24
34.86,130.06,27.7
34.01,140.15,78.6
32.8,211.45,29.15
15.49,92.65,41.89
36.86,94.58,65.67
24.71,18.17,67.42
34.95,206.05,82.02
31.7,170.35,69.22
25.28,104.83,67.49
19.04,211.56,92.99
17.83,161.21,56.17
39.95,140.77,38.02
42.55,153.4,32.94
34.49,190.9,52.0
18.1,198.0,77.02
27.06,86.69,23.4
36.87,42.22,30.32
38.39,46.99,28.49
18.55,191.82,66.82
15.0,261.86,39.43
36.36,122.85,33.3
25.7,50.86,67.42
22.63,226.98,80.9
15.39,249.75,46.57
31.21,264.17,66.26
40.53,182.05,27.85
43.73,258.22,94.82
31.97,4.62,46.95
30.43,32.17,99.8
17.55,27.77,98.29
31.47,213.78,82.31
26.4,20.87,21.61
33.21,148.91,63.48
26.66,141.81,26.95
22.21,93.21,91.61
17.85,261.12,83.17
24.45,51.13,97.79
17.9,105.74,68.67
20.31,232.25,61.77
44.62,9.13,61.52
28.32,201.89,50.92
30.96,244.92,57.5
41.21,279.68,70.83
44.87,262.89,94.64
32.48,95.82,67.67
39.37,175.91,88.57
24.81,23.19,89.02
24.17,77.36,61.51
27.08,28.27,47.8
35.18,94.56,71.17
35.47,262.56,55.67
24.46,104.15,26.52
19.0,168.57,50.22
33.97,130.01,99.53
18.85,137.67,23.88
32.35,290.87,75.73
35.8,88.85,87.3
36.02,188.2,71.9
37.6,126.02,65.58
41.19,18.34,76.6
30.0,146.8,54.35
36.91,244.0,27.31
33.58,29.63,96.99
20.6,20.88,54.58
15.77,46.09,73.23
23.54,229.32,62.5
28.29,217.2,24.37
33.51,169.51,96.22
40.5,140.47,83.4
20.89,266.5,31.93
18.77,230.01,98.53
43.9,243.58,78.95
18.24,243.98,57.79
29.35,192.82,68.91
32.57,137.4,28.54
31.24,259.4,64.83
17.58,277.8,25.89
16.71,7.14,63.59
18.16,15.47,64.22
32.57,287.62,89.96
31.33,83.15,78.0
22.01,262.01,39.96
34.13,116.64,91.07
39.6,35.73,65.86
16.25,24.13,68.51
29.94,46.95,33.52
35.68,74.97,88.62
22.57,146.56,94.48
24.23,210.45,82.0
33.41,295.92,95.26
41.94,132.45,44.18
39.3,155.46,88.89
32.49,156.54,59.11
36.91,161.83,33.11
25.94,155.32,73.5
34.23,2.63,74.73
28.99,0.52,42.95
20.7,29.3,22.2
36.05,30.47,35.99
31.69,211.47,51.98
25.76,61.47,33.41
42.34,268.41,35.52
15.63,278.58,51.31
24.47,292.77,96.94
16.71,281.72,81.14
38.0,81.57,45.58
36.06,152.93,96.13
24.94,52.64,71.65
35.27,241.86,56.44
26.88,266.53,57.46
37.69,255.39,52.86
28.63,130.01,38.64
27.37,227.6,50.93
43.04,29.27,62.23
22.53,12.07,62.24
18.61,225.97,80.94
32.54,127.61,48.7
44.08,298.66,77.34
26.34,29.18,66.25
16.86,256.69,96.95
25.18,143.99,50.82
30.18,248.15,92.1
19.86,245.14,85.65
34.74,274.8,71.01
44.93,89.36,72.36
28.55,284.94,26.77
25.64,45.5,96.02
27.02,24.59,28.55
18.45,129.48,65.06
41.5,248.5,46.41
27.44,142.03,54.39
26.62,248.79,68.81
34.79,218.91,92.71
28.26,62.83,56.61
34.45,284.66,99.02
16.84,18.23,67.42
39.41,269.48,32.84
43.22,91.33,35.2
34.46,150.04,77.29
43.64,126.71,24.03
19.54,51.55,58.43
29.32,107.44,31.86
33.05,57.88,54.66
32.45,61.17,79.99
27.04,56.12,56.71
25.14,146.71,33.08
18.8,239.38,40.15
26.75,170.69,49.4
19.88,267.96,25.56
37.03,190.96,66.75
21.26,206.8,68.6
16.76,200.28,24.97
31.57,134.84,52.18
32.86,206.8,53.12
41.16,20.91,46.71
32.31,257.96,64.62
25.36,233.34,47.68
39.09,73.57,53.31
31.21,230.41,83.8
17.38,3.79,32.97
31.98,65.17,69.53
42.24,19.54,60.45
26.89,234.07,44.41
23.89,226.76,78.2
19.3,244.09,64.1
19.54,1.34,58.19
27.98,150.37,73.41
32.87,211.45,84.18
17.42,46.62,97.81
43.19,194.94,70.35
37.65,25.23,89.96
32.6,54.4,20.09
39.85,142.74,62.42
17.41,196.07,37.17
29.31,43.76,27.54
33.9,55.57,62.56
39.86,61.33,79.75
38.5,71.61,52.98
23.31,67.97,73.61
43.23,118.54,59.18
18.73,196.14,54.97
41.25,131.41,43.22
44.13,232.79,50.61
20.31,215.78,47.98
36.66,37.96,71.69
16.21,14.65,29.28
27.16,263.38,27.41
30.49,23.95,72.8
32.42,44.5,63.7
43.08,6.64,54.42
35.17,188.5,32.2
29.44,174.71,52.88
39.29,296.07,83.18
43.52,266.08,91.17
15.66,123.25,76.21
44.48,111.48,24.79
17.58,89.06,73.63
39.43,45.72,39.28
23.41,41.43,45.22
18.97,39.69,35.67
28.2,34.23,82.06
34.32,72.15,71.89
26.43,92.0,68.95
16.64,288.47,73.44
32.98,173.54,38.94
42.07,296.28,55.57
26.5,111.74,70.66
21.49,137.29,70.93
28.28,97.37,83.35
16.45,54.87,42.97
39.61,42.95,81.63
39.79,283.52,55.21
32.64,296.04,73.61
25.59,13.47,56.46
38.99,45.1,95.89
31.64,127.06,34.34
39.78,55.9,74.0
33.94,109.16,66.12
38.53,38.73,33.82
32.96,136.95,25.28
27.42,81.51,83.93
43.74,105.57,32.6
31.23,28.29,34.92
33.15,128.44,98.27
21.61,294.98,77.38
33.77,98.65,40.04
32.15,262.93,67.28
20.55,252.96,62.73
16.79,285.62,87.56
33.13,237.03,78.35
37.91,197.88,86.54
30.7,256.98,36.92
21.8,22.69,71.22
35.0,138.85,23.22
17.4,296.78,25.52
28.26,230.88,77.08
19.9,288.62,21.95
20.53,233.89,66.38
21.07,262.46,87.23
26.6,211.96,50.4
16.53,228.15,23.59
26.93,156.95,77.11
30.35,277.27,94.37
29.5,247.51,77.37
26.48,253.17,66.28
40.17,201.9,38.4
19.36,91.37,21.23
30.17,10.69,75.57
16.86,280.7,38.48
17.13,175.84,88.65
32.22,89.44,57.31
31.98,44.74,62.45
41.34,248.86,80.31
31.74,250.96,82.35
43.79,244.35,71.41
16.46,193.52,95.07
17.94,109.8,98.58
16.32,91.22,95.75
20.56,2.57,85.93
31.24,250.08,76.45
34.37,26.23,73.07
16.37,189.23,28.3
43.38,151.22,41.72
40.26,158.01,20.46
23.9,278.01,30.99
17.32,9.48,55.14
20.1,232.02,31.72
18.81,15.62,92.13
18.7,11.45,84.46
30.56,128.95,25.73
22.38,18.92,39.91
25.74,236.74,85.53
44.69,158.87,84.24
35.53,8.71,95.64
43.47,12.15,99.8
19.28,183.8,98.1
26.46,241.83,52.81
31.64,131.34,40.03
17.3,166.37,80.67
15.13,239.95,43.94
35.11,183.15,84.51
34.25,67.43,62.72
27.32,183.92,83.51
29.69,188.48,42.07
27.46,220.23,60.64
15.72,186.26,65.12
25.06,290.77,95.45
20.31,59.19,41.33
17.95,285.33,94.94
43.7,161.5,84.39
32.98,201.59,78.47
36.86,29.84,82.95
24.46,114.17,68.43
26.79,230.81,39.53
22.11,212.07,35.16
17.91,12.04,89.31
20.37,163.98,78.01
38.93,26.48,37.06
35.33,298.76,69.21
31.41,269.19,55.8
29.25,6.32,32.69
42.67,257.59,62.55
17.18,275.83,42.52
23.42,106.06,27.7
25.5,215.85,57.36
38.47,132.63,67.21
44.78,196.57,23.75
22.22,102.1,52.17
41.23,96.77,40.61
39.92,127.33,22.45
21.74,43.67,30.05
26.98,249.34,31.12
27.29,104.61,34.63
44.35,120.04,84.27
20.43,268.22,55.16
38.97,148.99,31.77
25.03,163.28,28.02
36.93,286.95,43.84
27.6,266.02,83.84
32.35,50.84,49.16
39.98,141.96,32.79
39.12,291.39,52.33
40.99,111.71,64.42
16.79,111.47,22.37
35.76,58.51,70.21
19.2,34.3,51.61
27.47,222.09,20.78
31.46,231.01,73.91
27.08,290.7,76.99
30.59,232.03,70.31
44.9,73.01,47.35
19.06,12.03,62.37
35.26,295.63,50.97
26.88,102.14,76.05
18.99,93.59,66.69
19.76,271.79,26.54
43.48,175.53,71.45
41.39,64.46,74.98
42.21,266.73,49.66
44.75,298.01,90.06
21.25,26.0,87.44
25.66,258.68,34.01
35.08,117.15,92.34
29.51,157.22,55.27
27.55,274.44,77.9
25.73,292.01,85.13
32.81,78.65,60.41
32.27,63.86,51.93
19.84,24.15,93.24
29.15,168.54,38.47
31.6,4.08,40.56
32.11,123.57,48.93
21.3,22.02,88.76
37.27,121.57,95.1
15.76,11.98,37.61
25.64,250.57,89.11
38.41,62.92,40.66
31.92,98.49,97.65
22.83,261.01,67.79
35.85,223.88,20.57
32.02,65.71,22.73
38.89,21.57,31.8
37.05,214.7,35.01
33.3,117.21,81.41
29.65,229.82,37.82
19.0,133.59,97.53
22.84,103.8,70.89
27.57,135.36,75.4
32.98,224.57,37.43
30.41,270.67,91.42
23.65,14.93,73.43
15.19,157.23,89.15
29.89,9.85,96.52
23.57,140.52,30.05
37.04,265.58,27.73
15.72,108.48,84.27
32.54,279.74,89.29
43.24,189.18,66.7
20.23,280.25,49.28
29.15,227.15,72.21
17.74,31.03,44.45
33.77,69.35,39.07
31.52,118.25,59.05
27.22,51.03,37.29
30.64,148.47,58.7
41.9,141.41,96.53
20.89,286.88,87.18
15.68,130.12,95.33
40.85,235.69,84.51
32.31,282.57,48.38
41.72,263.1,84.96
32.91,62.6,93.83
39.3,148.81,95.76
27.89,104.32,74.66
37.5,119.96,36.91
42.39,108.24,23.18
32.16,247.91,31.78
20.42,135.64,97.24
23.06,157.11,56.97
20.96,294.73,88.4
22.41,17.99,57.2
24.19,146.39,72.87
31.65,232.22,21.93
32.64,45.35,39.99
27.79,183.46,54.9
33.46,71.84,70.45
17.45,260.22,33.72
17.63,98.13,81.16
20.15,98.72,49.15
30.54,179.46,85.39
21.42,55.07,27.84
23.5,85.47,74.38
27.01,124.99,43.47
39.36,106.09,83.63
15.42,157.46,52.17
34.48,179.89,73.23
35.07,170.0,94.74
38.96,196.25,21.65
42.98,92.32,20.89
15.6,37.93,81.62
19.61,228.24,71.71
41.59,255.23,43.44
28.76,77.1,59.55
31.94,122.13,23.35
34.89,149.57,35.4
35.37,160.0,53.96
42.95,197.85,86.72
44.91,12.48,58.37
36.6,216.44,66.91
23.62,18.59,89.9
41.39,140.49,44.71
16.48,248.3,76.06
21.93,135.36,88.93
41.92,44.73,36.21
22.69,295.51,48.52
21.62,266.79,98.38
19.14,231.39,98.66
40.77,123.45,37.86
30.0,55.15,25.32
35.25,282.42,41.67
22.17,159.71,51.82
37.74,255.71,55.28
37.8,102.63,69.5
24.38,100.59,91.96
27.32,295.66,46.43
21.29,156.55,88.0
44.3,42.21,27.48
34.37,65.9,23.35
43.04,144.58,60.32
24.1,12.74,24.77
38.46,138.76,51.4
37.98,125.68,91.74
35.75,233.8,39.32
43.97,106.48,76.48
26.81,294.76,44.19
18.92,54.23,23.59
35.15,177.3,64.54
36.88,26.91,86.79
32.25,220.16,52.76
21.2,298.43,69.38
30.13,245.74,92.0
24.37,166.71,83.18
27.82,145.42,35.51
34.36,250.51,78.67
37.36,280.79,60.15
21.97,296.76,79.68
27.16,118.96,59.56
23.07,297.28,30.24
20.96,46.78,65.59
38.5,76.06,59.37
42.28,26.7,61.43
26.11,81.52,90.31
37.54,230.38,91.59
41.91,255.88,56.28
40.38,233.67,56.46
20.48,189.32,61.21
43.69,154.19,61.57
26.3,212.61,96.03
25.18,117.25,71.95
16.87,252.39,42.2
29.59,203.16,62.52
18.27,209.34,70.18
22.46,160.78,71.18
24.51,265.57,66.82
39.26,75.6,34.22
41.26,114.34,22.69
24.07,233.29,47.03
40.76,147.82,54.2
40.72,266.76,24.94
37.94,103.92,85.2
19.4,110.8,47.53
35.71,266.62,93.09
43.35,139.31,32.35
35.48,154.84,24.55
24.95,99.83,58.59
30.02,83.0,35.13
34.37,196.78,94.99
30.32,35.95,20.82
18.6,263.78,53.01
24.36,233.76,94.14
39.07,57.22,50.75
40.84,208.21,27.45
19.12,180.79,44.23
43.57,55.36,59.84
24.86,81.96,34.81
34.87,122.7,57.32
37.55,209.77,86.91
39.36,191.62,89.81
43.37,159.67,23.94
24.39,230.52,32.87
40.76,227.38,42.02
18.95,185.36,67.59
36.15,236.1,48.88
37.26,100.28,87.52
35.33,264.37,77.33
22.57,184.47,28.04
41.19,246.71,69.96
20.07,163.88,29.04
16.61,65.53,40.4
36.52,162.72,34.23
29.26,111.33,33.84
40.47,209.25,69.31
26.5,142.74,65.09
20.05,250.83,34.08
40.09,203.42,99.21
31.47,205.36,53.75
20.68,65.15,27.77
36.61,295.27,29.65
30.33,252.5,66.71
33.13,236.7,98.33
28.83,99.06,65.76
39.86,160.69,95.92
39.89,41.13,55.53
36.28,161.54,54.87
18.16,43.77,60.0
40.17,165.91,75.79
35.13,194.62,49.41
35.91,117.06,89.11
25.89,149.56,22.34
41.38,262.7,55.18
36.76,32.57,60.88
18.38,237.52,68.56
27.23,51.23,42.09
41.59,11.01,54.2
16.42,55.67,58.76
43.84,229.51,74.95
35.37,121.54,81.88
33.94,261.76,79.03
23.12,157.41,47.33
22.46,6.68,99.96
43.26,215.01,87.89
23.95,33.07,40.8
38.27,236.81,35.61
26.79,50.43,45.12
19.18,103.63,56.19
15.32,228.38,88.06
31.33,286.27,82.27
44.27,111.43,88.1
26.07,248.82,41.76
25.72,57.24,67.48
25.32,242.15,42.66
30.62,197.25,28.72
28.22,57.82,74.74
41.4,90.75,31.44
30.17,39.53,73.42
30.23,114.89,71.84
19.15,61.09,84.82
44.48,193.2,31.16
22.5,298.35,82.68
17.2,3.6,99.94
34.89,162.28,88.08
32.86,172.1,80.14
27.45,274.26,72.97
27.67,151.8,53.74
38.55,163.11,78.44
20.87,141.5,77.93
39.61,80.67,70.52
34.46,16.81,83.7
27.57,122.6,55.9
28.74,15.78,29.7
22.7,165.15,64.73
37.56,92.19,41.2
30.39,160.08,50.75
24.63,40.29,21.39
32.88,279.79,50.62
44.87,268.36,84.7
28.06,57.0,63.42
42.62,103.03,20.78
25.35,184.05,57.59
16.64,28.71,43.32
21.13,106.37,58.2
27.56,75.33,52.38
21.59,274.66,94.56
15.01,255.75,23.29
42.45,173.95,74.69
40.32,156.1,88.08
37.27,279.22,96.74
20.03,279.73,34.21
18.61,290.8,62.5
17.03,37.61,23.49
36.72,48.17,59.93
42.86,203.02,30.04
27.92,162.43,87.03
18.57,5.54,29.11
30.37,18.59,61.06
25.46,266.42,61.69
26.24,260.66,97.73
33.64,107.18,72.4
36.56,267.32,43.03
18.32,178.1,39.26
16.07,241.77,30.26
44.83,128.23,80.52
21.98,34.02,75.26
16.61,130.12,68.79
20.7,137.19,23.27
16.17,165.28,81.03
26.75,31.67,71.35
39.07,297.42,97.11
25.24,73.24,66.98
28.33,59.57,44.32
35.27,158.04,50.52
30.27,161.16,34.07
40.84,131.95,77.83
40.98,231.57,76.62
15.3,155.0,36.05
38.34,182.91,32.68
28.82,217.12,26.16
44.67,7.51,92.96
29.5,171.19,38.65
44.61,265.26,47.53
37.64,5.22,42.44
22.46,121.55,53.09
31.15,277.87,77.12
44.76,105.95,89.65
40.73,137.62,34.61
17.92,294.46,74.91
36.19,59.8,48.2
25.37,19.58,98.44
15.21,257.83,43.91
27.1,260.54,20.58
22.04,141.62,61.25
39.57,154.26,32.06
25.12,250.74,23.56
39.83,221.57,75.86
15.02,79.54,78.58
24.23,5.07,56.86
22.23,143.91,74.15
22.01,257.67,63.06
17.05,268.75,70.38
20.61,286.87,67.74
31.67,263.87,73.27
23.74,174.01,35.97
27.52,133.38,41.5
26.31,232.45,55.2
41.28,221.95,55.69
42.16,161.44,81.95
29.79,26.2,49.39
24.9,277.82,33.0
18.2,136.68,40.12
43.6,109.0,37.18
16.81,188.87,78.53
23.93,202.15,57.63
23.94,63.21,76.69
24.61,251.08,53.3
19.93,86.98,91.18
38.49,56.01,98.68
18.67,121.92,73.59
34.05,219.17,89.11
18.72,289.64,60.63
17.12,242.78,94.77
42.28,282.1,86.53
20.7,42.18,99.34
39.64,21.35,69.85
31.34,167.31,82.34
17.34,87.09,63.43
43.66,248.42,40.73
22.41,201.6,48.38
40.79,291.22,91.52
20.06,76.44,24.48
40.62,145.74,67.32
15.4,150.37,49.8
30.35,71.75,50.94
38.08,177.03,90.77
